"","occasion","date","tag","species","section","length","weight","recap","mortality","fin_recap","f_occasion","w"
"2627",12,"09/08/2023","ID900.226001376670","bluehead_chub",1,77,4.4,"n","n","n","occ12",0.848933537133901
"2628",12,"09/08/2023","ID900.226001341366","bluehead_chub",4,100,10.7,"y","n","n","occ12",1
"2629",12,"09/08/2023","ID900.226001376656","bluehead_chub",4,105,13.5,"n","n","n","occ12",1
"2630",12,"09/08/2023","ID900.226001697027","bluehead_chub",5,111,15.8,"y","n","n","occ12",1
"2631",12,"09/08/2023","ID900.226001376611","bluehead_chub",5,70,3.7,"n","n","n","occ12",1
"2632",12,"09/08/2023","ID900.226001376623","bluehead_chub",5,83,5.9,"n","n","n","occ12",1
"2633",12,"09/08/2023","ID900.226001376658","bluehead_chub",5,81,5.6,"n","n","n","occ12",1
"2634",12,"09/08/2023","ID900.226001697124","bluehead_chub",6,96,9.8,"y","n","n","occ12",1
"2635",12,"09/08/2023","ID900.226001376663","bluehead_chub",6,116,15.8,"n","n","n","occ12",0.990875580236788
"2636",12,"09/08/2023","ID900.226001376639","bluehead_chub",9,68,3.1,"n","n","n","occ12",1
"2637",12,"09/08/2023","ID900.226001697039","bluehead_chub",10,136,29.3,"y","n","n","occ12",1
"2638",12,"09/08/2023","ID900.226001376697","bluehead_chub",11,61,2.6,"n","n","n","occ12",1
"2639",12,"09/08/2023","ID900.226001376625","bluehead_chub",12,75,4.4,"n","n","n","occ12",1
"2640",12,"09/08/2023","ID900.226001376605","bluehead_chub",13,76,5.5,"n","n","n","occ12",0.701587703671817
"2641",12,"09/08/2023","ID900.226001698079","bluehead_chub",14,72,3.8,"n","n","n","occ12",1
"2642",12,"09/08/2023","ID900.226001698006","bluehead_chub",14,68,3,"n","n","n","occ12",0.846100805278763
"2643",12,"09/08/2023","ID900.226001698048","bluehead_chub",17,75,4.9,"n","n","n","occ12",1
"2644",12,"09/08/2023","ID900.226001698096","bluehead_chub",17,70,3.4,"n","n","n","occ12",1
"2645",12,"09/08/2023","ID900.226001698660","bluehead_chub",20,113,14.5,"y","n","n","occ12",0.942774942881846
"2646",12,"09/08/2023","ID900.226001698001","bluehead_chub",20,104,13.1,"n","n","n","occ12",1
"2647",12,"09/08/2023","ID900.226001698033","bluehead_chub",20,83,6,"n","n","n","occ12",1
"2648",12,"09/08/2023","ID900.226001698017","bluehead_chub",21,70,3.8,"n","n","n","occ12",1
"2649",12,"09/08/2023","ID900.226001698011","bluehead_chub",21,75,4.4,"n","n","n","occ12",1
"2650",12,"09/08/2023","ID900.226001698036","bluehead_chub",23,61,2.2,"n","n","n","occ12",1
"2651",12,"09/08/2023","ID900.226001376610","bluehead_chub",24,73,4.1,"n","n","n","occ12",1
"2652",12,"09/08/2023","ID900.226001698028","bluehead_chub",26,61,2.7,"n","n","n","occ12",0.924416620553554
"2653",12,"09/09/2023","ID900.226001376592","bluehead_chub",30,67,3.6,"n","n","n","occ12",0.933765358984807
"2654",12,"09/09/2023","ID900.226001341305","bluehead_chub",30,94,9.8,"n","n","n","occ12",1
"2655",12,"09/09/2023","ID900.226001376555","bluehead_chub",30,82,5.8,"n","n","n","occ12",1
"2656",12,"09/09/2023","ID900.226001376527","bluehead_chub",30,76,4.8,"n","n","n","occ12",1
"2657",12,"09/09/2023","ID900.226001376504","bluehead_chub",30,77,4.7,"n","n","n","occ12",1
"2658",12,"09/09/2023","ID900.226001376530","bluehead_chub",31,61,2.8,"n","n","n","occ12",0.693853406013537
"2659",12,"09/09/2023","ID900.226001376570","bluehead_chub",33,95,8.1,"n","n","n","occ12",0.650522979396359
"2660",12,"09/09/2023","ID900.226001376583","bluehead_chub",33,82,5.8,"n","n","n","occ12",1
"2661",12,"09/09/2023","ID900.226001697610","bluehead_chub",35,104,12.6,"y","n","n","occ12",1
"2662",12,"09/09/2023","ID900.226001376582","bluehead_chub",35,90,7.6,"n","n","n","occ12",1
"2663",12,"09/09/2023","ID900.226001376591","bluehead_chub",35,76,5.8,"n","n","n","occ12",0.51274581170813
"2664",12,"09/09/2023","ID900.226001698008","bluehead_chub",36,121,21.1,"y","n","n","occ12",1
"2665",12,"09/09/2023","ID900.226001697954","bluehead_chub",37,101,11.5,"y","n","n","occ12",1
"2666",12,"09/09/2023","ID900.226001376566","bluehead_chub",37,66,3.4,"n","n","n","occ12",1
"2667",12,"09/09/2023","ID900.226001376559","bluehead_chub",37,66,3.3,"n","n","n","occ12",1
"2668",12,"09/09/2023","ID900.226001376501","bluehead_chub",37,73,4.2,"n","n","n","occ12",1
"2669",12,"09/09/2023","ID900.226001376564","bluehead_chub",37,78,5.3,"n","n","n","occ12",1
"2670",12,"09/09/2023","ID900.226001376578","bluehead_chub",37,82,5.3,"n","n","n","occ12",0.798362754013026
"2671",12,"09/09/2023","ID900.226001376589","bluehead_chub",39,62,2.4,"n","n","n","occ12",1
"2672",12,"09/09/2023","ID900.226001376540","bluehead_chub",39,64,2.8,"n","n","n","occ12",1
"2673",12,"09/09/2023","ID900.226001376567","bluehead_chub",42,92,9,"n","n","n","occ12",1
"2674",12,"09/09/2023","ID900.226001376536","bluehead_chub",42,75,4.8,"n","n","n","occ12",1
"2675",12,"09/09/2023","ID900.226001697669","bluehead_chub",43,77,5.5,"y","n","n","occ12",0.973107132420547
"2676",12,"09/09/2023","ID900.226001376538","bluehead_chub",43,81,6.2,"n","n","n","occ12",1
"2677",12,"09/09/2023","ID900.226001341325","bluehead_chub",43,74,4.4,"n","n","n","occ12",1
"2678",13,"11/11/2023","ID900.226001376579","bluehead_chub",2,90,6.9,"n","n","n","occ13",0.620384868468845
"2679",13,"11/11/2023","ID900.226001376533","bluehead_chub",2,86,7.1,"n","n","n","occ13",1
"2680",13,"11/11/2023","ID900.226001376515","bluehead_chub",2,98,9.6,"n","n","n","occ13",1
"2681",13,"11/11/2023","ID900.226001698086","bluehead_chub",5,81,2.7,"n","n","n","occ13",0.130200980050142
"2682",13,"11/11/2023","ID900.226001698040","bluehead_chub",6,87,7.1,"n","n","n","occ13",1
"2683",13,"11/11/2023","ID900.226001698013","bluehead_chub",6,89,8,"n","n","n","occ13",1
"2684",13,"11/11/2023","ID900.226001697124","bluehead_chub",9,100,11.6,"y","n","n","occ13",1
"2685",13,"11/11/2023","ID900.226001376616","bluehead_chub",10,63,3,"n","n","n","occ13",0.993140536081432
"2686",13,"11/11/2023","ID900.226001698045","bluehead_chub",10,80,6.5,"n","n","n","occ13",0.723991540187591
"2687",13,"11/11/2023","ID900.226001376647","bluehead_chub",12,130,24.9,"n","n","n","occ13",1
"2688",13,"11/11/2023","ID900.226001698060","bluehead_chub",13,94,10.1,"n","n","n","occ13",1
"2689",13,"11/11/2023","ID900.226001697667","bluehead_chub",13,89,7.5,"n","n","n","occ13",1
"2690",13,"11/11/2023","ID900.226001376611","bluehead_chub",15,74,4.3,"y","n","n","occ13",1
"2691",13,"11/11/2023","ID900.226001697678","bluehead_chub",15,97,10.6,"n","n","n","occ13",1
"2692",13,"11/11/2023","ID900.226001697658","bluehead_chub",15,75,4.6,"n","n","n","occ13",1
"2693",13,"11/11/2023","ID900.226001697652","bluehead_chub",15,65,3,"n","n","n","occ13",1
"2694",13,"11/11/2023","ID900.226001698048","bluehead_chub",17,82,6.1,"y","n","n","occ13",1
"2695",13,"11/11/2023","ID900.226001376605","bluehead_chub",20,81,6.3,"y","n","n","occ13",1
"2696",13,"11/11/2023","ID900.226001341305","bluehead_chub",29,98,10.4,"y","n","n","occ13",1
"2697",13,"11/11/2023","ID900.226001376592","bluehead_chub",29,70,4.3,"y","n","n","occ13",0.735423658873168
"2698",13,"11/12/2023","ID900.226001376564","bluehead_chub",31,83,5.6,"y","n","n","occ13",0.825164378400299
"2699",13,"11/12/2023","ID900.226001376583","bluehead_chub",33,85,6.3,"y","n","n","occ13",1
"2700",13,"11/12/2023","ID900.226001697137","bluehead_chub",35,134,23.6,"y","n","n","occ13",0.638283013506427
"2701",13,"11/12/2023","ID900.226001697733","bluehead_chub",35,70,3.8,"n","n","n","occ13",1
"2702",13,"11/12/2023","ID900.226001697709","bluehead_chub",35,81,5.9,"n","n","n","occ13",1
"2703",13,"11/12/2023","ID900.226001697697","bluehead_chub",37,70,4,"n","n","n","occ13",1
"2704",13,"11/12/2023","ID900.226001697736","bluehead_chub",37,102,12,"n","n","n","occ13",1
"2705",13,"11/12/2023","ID900.226001697707","bluehead_chub",37,95,9.1,"n","n","n","occ13",1
"2706",13,"11/12/2023","ID900.226001697687","bluehead_chub",37,70,4,"n","n","n","occ13",1
"2707",13,"11/12/2023","ID900.226001376589","bluehead_chub",39,63,2.2,"y","n","n","occ13",0.485740749878137
"2708",13,"11/12/2023","ID900.226001697737","bluehead_chub",41,91,9.1,"n","n","n","occ13",1
"2709",13,"11/12/2023","ID900.226001697655","bluehead_chub",41,108,13.9,"n","n","n","occ13",1
"2710",13,"11/12/2023","ID900.226001697688","bluehead_chub",42,110,15.4,"y","n","n","occ13",1
"2711",13,"11/12/2023","ID900.226001341325","bluehead_chub",42,78,5.7,"y","n","n","occ13",1
"2712",1,"10/31/2020","ID900.226001167988","bluegill",2,76,6,"n","n","n","occ1",1
"2713",1,"10/31/2020","ID900.226001167981","bluegill",4,75,5.2,"n","n","n","occ1",0.805290572182758
"2714",1,"10/31/2020","ID900.226001167992","bluegill",5,74,4.9,"n","n","n","occ1",0.694108378608192
"2715",1,"11/04/2020","ID900.226001167924","bluegill",11,96,11.9,"n","n","n","occ1",1
"2716",1,"11/04/2020","ID900.226001167844","bluegill",12,73,6.1,"n","n","n","occ1",0.616438153830078
"2717",1,"11/04/2020","ID900.226001167889","bluegill",13,87,9.6,"n","n","n","occ1",1
"2718",1,"11/07/2020","ID900.226001167725","bluegill",22,78,6.9,"n","n","n","occ1",1
"2719",1,"11/08/2020","ID900.226001167826","bluegill",34,77,6.3,"n","n","n","occ1",1
"2720",1,"11/08/2020","ID900.226001167774","bluegill",34,64,3,"n","n","n","occ1",0.551187783201988
"2721",1,"11/08/2020","ID900.226001167713","bluegill",34,78,5.8,"n","n","n","occ1",0.707359252199035
"2722",1,"11/08/2020","ID900.226001167876","bluegill",35,118,24.7,"n","n","n","occ1",1
"2723",1,"11/08/2020","ID900.226001167740","bluegill",35,99,14.5,"n","n","n","occ1",1
"2724",1,"11/08/2020","ID900.226001167836","bluegill",35,83,8.4,"n","n","n","occ1",1
"2725",1,"11/08/2020","ID900.226001167798","bluegill",35,63,3.8,"n","n","n","occ1",0.653419192305022
"2726",1,"11/08/2020","ID900.226001167847","bluegill",37,67,4.7,"n","n","n","occ1",0.574114449720514
"2727",1,"11/08/2020","ID900.226001167799","bluegill",42,64,3.3,"n","n","n","occ1",1
"2728",2,"02/06/2021","ID900.226001698453","bluegill",2,72,4.9,"n","n","n","occ2",1
"2729",2,"02/06/2021","ID900.226001167889","bluegill",6,89,9.3,"y","n","n","occ2",1
"2730",2,"02/06/2021","ID900.226001167738","bluegill",10,85,8.6,"n","n","n","occ2",1
"2731",2,"02/06/2021","ID900.226001167751","bluegill",10,71,4.3,"n","n","n","occ2",1
"2732",2,"02/06/2021","ID900.226001167758","bluegill",10,87,8.8,"n","n","n","occ2",1
"2733",2,"02/06/2021","ID900.226001167700","bluegill",10,100,13.3,"n","n","n","occ2",1
"2734",2,"02/21/2021","ID900.226001698525","bluegill",32,82,7.1,"n","n","n","occ2",1
"2735",2,"02/21/2021","ID900.226001698556","bluegill",34,91,9.8,"n","n","n","occ2",1
"2736",2,"02/21/2021","ID900.226001698553","bluegill",34,86,8.5,"n","n","n","occ2",1
"2737",2,"02/21/2021","ID900.226001698510","bluegill",34,83,6.7,"n","n","n","occ2",0.865797541979192
"2738",2,"02/21/2021","ID900.226001698538","bluegill",35,72,4.6,"n","n","n","occ2",1
"2739",3,"05/15/2021","ID900.226001698594","bluegill",2,62,3.8,"n","n","n","occ3",0.893340834224576
"2740",3,"05/15/2021","ID900.226001698573","bluegill",2,97,14.9,"n","n","n","occ3",1
"2741",3,"05/15/2021","ID900.226001698533","bluegill",2,78,6.9,"n","n","n","occ3",1
"2742",3,"05/15/2021","ID900.226001698557","bluegill",4,86,9.9,"n","n","n","occ3",1
"2743",3,"05/15/2021","ID900.226001698550","bluegill",6,104,17.7,"n","n","n","occ3",1
"2744",3,"05/15/2021","ID900.226001698584","bluegill",6,75,6.1,"n","n","n","occ3",1
"2745",3,"05/15/2021","ID900.226001698586","bluegill",6,85,9.8,"n","n","n","occ3",1
"2746",3,"05/15/2021","ID900.226001167738","bluegill",10,96,13.7,"y","n","n","occ3",1
"2747",3,"05/15/2021","ID900.226001698345","bluegill",10,102,15.9,"n","n","n","occ3",1
"2748",3,"05/15/2021","ID900.226001698301","bluegill",12,108,18.4,"n","n","n","occ3",1
"2749",3,"05/15/2021","ID900.226001698316","bluegill",13,80,7.7,"n","n","n","occ3",1
"2750",3,"05/16/2021","ID900.226001698310","bluegill",20,76,6.8,"n","n","n","occ3",1
"2751",3,"05/16/2021","ID900.226001698328","bluegill",20,92,12.4,"n","n","n","occ3",1
"2752",3,"05/16/2021","ID900.226001167826","bluegill",23,86,9.1,"y","n","n","occ3",1
"2753",3,"05/16/2021","ID900.226001698394","bluegill",23,66,3.8,"n","n","n","occ3",0.840793727230519
"2754",3,"05/16/2021","ID900.226001167844","bluegill",35,82,9.9,"y","n","n","occ3",0.503167471253191
"2755",3,"05/16/2021","ID900.226001697366","bluegill",35,93,11.9,"n","n","n","occ3",1
"2756",3,"05/16/2021","ID900.226001697300","bluegill",42,70,4.4,"n","n","n","occ3",0.606583410485376
"2757",3,"05/16/2021","ID900.226001697320","bluegill",42,79,7.7,"n","n","n","occ3",1
"2758",3,"05/16/2021","ID900.226001697346","bluegill",42,104,20,"n","n","n","occ3",0.699160235254433
"2759",3,"05/16/2021","ID900.226001697380","bluegill",42,84,8.8,"n","n","n","occ3",1
"2760",3,"05/16/2021","ID900.226001697391","bluegill",42,107,19.9,"n","n","n","occ3",1
"2761",4,"08/13/2021","ID900.226001697213","bluegill",4,67,4,"n","n","n","occ4",1
"2762",4,"08/13/2021","ID900.226001697207","bluegill",4,93,11.9,"n","n","n","occ4",1
"2763",4,"08/13/2021","ID900.226001697249","bluegill",4,77,7,"n","n","n","occ4",1
"2764",4,"08/13/2021","ID900.226001697216","bluegill",5,86,8.9,"n","n","n","occ4",1
"2765",4,"08/13/2021","ID900.226001697277","bluegill",6,73,5.2,"n","n","n","occ4",1
"2766",4,"08/13/2021","ID900.226001697259","bluegill",6,105,18.9,"n","n","n","occ4",1
"2767",4,"08/13/2021","ID900.226001697274","bluegill",6,98,13.1,"n","n","n","occ4",1
"2768",4,"08/13/2021","ID900.226001697205","bluegill",6,89,9.2,"n","n","n","occ4",0.763018971583555
"2769",4,"08/13/2021","ID900.226001697234","bluegill",10,69,5,"n","n","n","occ4",1
"2770",4,"08/13/2021","ID900.226001697204","bluegill",10,70,3.6,"n","n","n","occ4",0.293255218543649
"2771",4,"08/13/2021","ID900.226001697245","bluegill",12,69,4.9,"n","n","n","occ4",1
"2772",4,"08/13/2021","ID900.226001167738","bluegill",13,100,15.6,"y","n","n","occ4",1
"2773",4,"08/13/2021","ID900.226001697200","bluegill",14,89,10.3,"n","n","n","occ4",1
"2774",4,"08/14/2021","ID900.226001698139","bluegill",35,96,12.9,"n","n","n","occ4",1
"2775",4,"08/14/2021","ID900.226001698140","bluegill",35,91,11.4,"n","n","n","occ4",1
"2776",5,"11/13/2021","ID900.226001698960","bluegill",4,79,6.6,"n","n","n","occ5",1
"2777",5,"11/13/2021","ID900.226001698913","bluegill",4,103,16.2,"n","n","n","occ5",1
"2778",5,"11/13/2021","ID900.226001698944","bluegill",4,85,8.1,"n","n","n","occ5",1
"2779",5,"11/13/2021","ID900.226001167826","bluegill",6,102,16.1,"y","n","n","occ5",1
"2780",5,"11/13/2021","ID900.226001698938","bluegill",6,100,12.4,"n","n","n","occ5",0.756814153988142
"2781",5,"11/13/2021","ID900.226001698937","bluegill",6,62,3.6,"n","n","n","occ5",0.533288227500776
"2782",5,"11/14/2021","ID900.226001697497","bluegill",25,75,5,"n","n","n","occ5",0.76082636771969
"2783",5,"11/14/2021","ID900.226001697401","bluegill",25,65,3.6,"n","n","n","occ5",1
"2784",5,"11/14/2021","ID900.226001697544","bluegill",35,97,11.8,"n","n","n","occ5",1
"2785",5,"11/14/2021","ID900.226001697596","bluegill",35,76,6.9,"n","n","n","occ5",0.509861281153862
"2786",5,"11/14/2021","ID900.226001697524","bluegill",35,103,14.1,"n","n","n","occ5",1
"2787",5,"11/14/2021","ID900.226001697534","bluegill",35,75,5.5,"n","n","n","occ5",1
"2788",5,"11/14/2021","ID900.226001697538","bluegill",42,98,13.4,"n","n","n","occ5",1
"2789",6,"02/12/2022","ID900.226001697549","bluegill",4,95,12.8,"n","n","n","occ6",0.88377419203747
"2790",6,"02/12/2022","ID900.226001697577","bluegill",4,68,4.2,"n","n","n","occ6",1
"2791",6,"02/12/2022","ID900.226001697512","bluegill",4,72,4.9,"n","n","n","occ6",1
"2792",6,"02/12/2022","ID900.226001698214","bluegill",6,110,18.2,"n","n","n","occ6",1
"2793",6,"02/12/2022","ID900.226001697520","bluegill",6,115,22,"n","n","n","occ6",1
"2794",6,"02/12/2022","ID900.226001698254","bluegill",6,66,3.7,"n","n","n","occ6",1
"2795",6,"02/12/2022","ID900.226001697544","bluegill",12,97,11.9,"y","n","n","occ6",1
"2796",6,"02/12/2022","ID900.226001698296","bluegill",13,70,5.1,"n","n","n","occ6",0.605161712470659
"2797",6,"02/12/2022","ID900.226001698284","bluegill",20,66,3.3,"n","n","n","occ6",0.791718625590908
"2798",6,"02/12/2022","ID900.226001698235","bluegill",22,85,7.5,"n","n","n","occ6",0.990726354686508
"2799",6,"02/12/2022","ID900.226001697596","bluegill",23,77,5.1,"y","n","n","occ6",0.535574289415995
"2800",6,"02/13/2022","ID900.226001697951","bluegill",35,136,37.2,"n","n","n","occ6",1
"2801",6,"02/13/2022","ID900.226001697935","bluegill",35,77,6.1,"n","n","n","occ6",1
"2802",7,"5/3/2022","ID900.226001698214","bluegill",6,111,23.8,"y","n","n","occ7",0.952192646544955
"2803",7,"5/3/2022","ID900.226001697549","bluegill",6,102,17.6,"y","n","n","occ7",1
"2804",7,"5/3/2022","ID900.226001697995","bluegill",6,75,6.5,"n","n","n","occ7",1
"2805",7,"5/3/2022","ID900.226001697596","bluegill",23,89,9.9,"y","n","n","occ7",0.956425654820626
"2806",7,"5/3/2022","ID900.226001697889","bluegill",23,93,10.5,"n","n","n","occ7",0.504732894752507
"2807",8,"08/06/2022","ID900.226001220190","bluegill",6,85,8.2,"n","n","n","occ8",1
"2808",8,"08/06/2022","ID900.226001220122","bluegill",6,72,5.4,"n","n","n","occ8",1
"2809",8,"08/06/2022","ID900.226001220175","bluegill",10,90,11,"n","n","n","occ8",1
"2810",8,"08/06/2022","ID900.226001698296","bluegill",12,95,12.6,"y","n","n","occ8",1
"2811",8,"08/06/2022","ID900.226001220195","bluegill",13,62,3.9,"n","n","n","occ8",0.500922549124406
"2812",8,"08/06/2022","ID900.226001697072","bluegill",14,66,4,"n","n","n","occ8",1
"2813",8,"08/06/2022","ID900.226001697081","bluegill",20,66,4.1,"n","n","n","occ8",1
"2814",8,"08/06/2022","ID900.226001697086","bluegill",23,63,2.7,"n","n","n","occ8",0.345681684259477
"2815",8,"08/07/2022","ID900.226001698650","bluegill",35,109,19.6,"n","n","n","occ8",1
"2816",8,"08/07/2022","ID900.226001698673","bluegill",35,90,10.1,"n","n","n","occ8",1
"2817",8,"08/07/2022","ID900.226001698641","bluegill",35,60,2.9,"n","n","n","occ8",1
"2818",8,"08/07/2022","ID900.226001698654","bluegill",35,63,3.8,"n","n","n","occ8",0.907578524940631
"2819",9,"12/07/2022","ID900.226001698862","bluegill",6,95,12.1,"n","n","n","occ9",1
"2820",9,"12/07/2022","ID900.226001698868","bluegill",6,67,4,"n","n","n","occ9",1
"2821",9,"12/07/2022","ID900.226001698899","bluegill",10,60,2.9,"n","n","n","occ9",1
"2822",9,"12/07/2022","ID900.226001698854","bluegill",12,107,18.4,"n","n","n","occ9",1
"2823",9,"12/07/2022","ID900.226001698812","bluegill",13,101,15.7,"n","n","n","occ9",1
"2824",9,"12/07/2022","ID900.226001698861","bluegill",13,102,14.8,"n","n","n","occ9",1
"2825",9,"12/07/2022","ID900.226001698888","bluegill",13,90,10.8,"n","n","n","occ9",1
"2826",9,"12/07/2022","ID900.226001698841","bluegill",20,88,9.6,"n","n","n","occ9",1
"2827",9,"12/07/2022","ID900.226001698869","bluegill",20,91,11.5,"n","n","n","occ9",1
"2828",9,"12/07/2022","ID900.226001698807","bluegill",28,82,6.7,"n","n","n","occ9",0.66551074851106
"2829",9,"12/08/2022","ID900.226001697132","bluegill",35,60,2.8,"n","n","n","occ9",1
"2830",9,"12/08/2022","ID900.226001697150","bluegill",35,91,9.8,"n","n","n","occ9",1
"2831",9,"12/08/2022","ID900.226001697127","bluegill",35,100,15.4,"n","n","n","occ9",1
"2832",9,"12/08/2022","ID900.226001697114","bluegill",35,86,8.7,"n","n","n","occ9",1
"2833",9,"12/08/2022","ID900.226001697147","bluegill",35,100,14,"n","n","n","occ9",1
"2834",9,"12/08/2022","ID900.226001697115","bluegill",35,103,15.8,"n","n","n","occ9",1
"2835",9,"12/08/2022","ID900.226001697113","bluegill",35,95,11.6,"n","n","n","occ9",1
"2836",9,"12/08/2022","ID900.226001697185","bluegill",39,108,17.1,"n","n","n","occ9",1
"2837",9,"12/08/2022","ID900.226001697163","bluegill",41,72,5.3,"n","n","n","occ9",1
"2838",9,"12/08/2022","ID900.226001697155","bluegill",42,96,11.9,"n","n","n","occ9",1
"2839",10,"02/16/2023","ID900.226001697179","bluegill",4,109,17.5,"n","n","n","occ10",1
"2840",10,"02/16/2023","ID900.226001698862","bluegill",6,96,11.9,"y","n","y","occ10",1
"2841",10,"02/16/2023","ID900.226001698861","bluegill",12,105,14.7,"y","n","y","occ10",1
"2842",10,"02/16/2023","ID900.226001697113","bluegill",20,96,11.4,"y","n","y","occ10",1
"2843",10,"02/16/2023","ID900.226001698869","bluegill",20,90,11.9,"y","n","y","occ10",0.344195362260319
"2844",10,"02/16/2023","ID900.226001341310","bluegill",20,98,12.3,"n","n","n","occ10",1
"2845",10,"02/16/2023","ID900.226001341357","bluegill",24,100,11.6,"n","n","n","occ10",0.778893616064966
"2846",10,"02/16/2023","ID900.226001341308","bluegill",30,85,7.1,"n","n","n","occ10",0.979832983085796
"2847",10,"02/18/2023","ID900.226001341388","bluegill",34,70,4.3,"n","n","n","occ10",1
"2848",11,"05/11/2023","ID900.226001698762","bluegill",4,70,5.8,"n","n","n","occ11",0.805534915751866
"2849",11,"05/11/2023","ID900.226001698700","bluegill",10,95,11,"n","n","n","occ11",0.391485692755345
"2850",11,"05/11/2023","ID900.226001698709","bluegill",12,60,3.2,"n","n","n","occ11",1
"2851",11,"05/11/2023","ID900.226001698782","bluegill",13,79,7.2,"n","n","n","occ11",1
"2852",11,"05/11/2023","ID900.226001698712","bluegill",13,71,5.9,"n","n","n","occ11",1
"2853",11,"05/12/2023","ID900.226001341300","bluegill",32,113,20.6,"n","n","n","occ11",0.614171208953143
"2854",11,"05/12/2023","ID900.226001341388","bluegill",35,82,9.4,"y","n","n","occ11",0.959206819438399
"2855",11,"05/12/2023","ID900.226001697114","bluegill",35,101,16.9,"y","n","n","occ11",1
"2856",11,"05/12/2023","ID900.226001697673","bluegill",35,70,5.1,"n","n","n","occ11",1
"2857",11,"05/12/2023","ID900.226001697660","bluegill",35,70,5.2,"n","n","n","occ11",1
"2858",11,"05/12/2023","ID900.226001697639","bluegill",42,73,5.9,"n","n","n","occ11",1
"2859",12,"09/08/2023","ID900.226001376648","bluegill",4,93,13.2,"n","n","n","occ12",1
"2860",12,"09/08/2023","ID900.226001376626","bluegill",6,95,13.1,"n","n","n","occ12",1
"2861",12,"09/08/2023","ID900.226001376682","bluegill",6,107,19,"n","n","n","occ12",1
"2862",12,"09/08/2023","ID900.226001376609","bluegill",11,89,10.4,"n","n","n","occ12",1
"2863",12,"09/08/2023","ID900.226001376642","bluegill",13,94,12.3,"n","n","n","occ12",1
"2864",12,"09/08/2023","ID900.226001376657","bluegill",13,90,12.1,"n","n","n","occ12",1
"2865",12,"09/09/2023","ID900.226001376542","bluegill",35,85,9.6,"n","n","n","occ12",1
"2866",12,"09/09/2023","ID900.226001341317","bluegill",35,87,10.5,"n","n","n","occ12",1
"2867",12,"09/09/2023","ID900.226001376507","bluegill",35,112,23.8,"n","n","n","occ12",1
"2868",12,"09/09/2023","ID900.226001376572","bluegill",35,92,11.3,"n","n","n","occ12",1
"2869",12,"09/09/2023","ID900.226001376556","bluegill",35,96,14.4,"n","n","n","occ12",1
"2870",12,"09/09/2023","ID900.226001341364","bluegill",36,88,10.2,"n","n","n","occ12",1
"2871",12,"09/09/2023","ID900.226001376576","bluegill",37,98,14.4,"n","n","n","occ12",1
"2872",13,"11/11/2023","ID900.226001698082","bluegill",6,130,34.1,"n","n","n","occ13",1
"2873",13,"11/11/2023","ID900.226001698051","bluegill",6,92,10.9,"n","n","n","occ13",1
"2874",13,"11/11/2023","ID900.226001376664","bluegill",10,102,16.9,"n","n","n","occ13",1
"2875",13,"11/11/2023","ID900.226001698021","bluegill",12,94,11.8,"n","n","n","occ13",1
"2876",13,"11/11/2023","ID900.226001698025","bluegill",13,116,23.2,"n","n","n","occ13",1
"2877",13,"11/12/2023","ID900.226001697673","bluegill",35,83,8.5,"y","n","n","occ13",1
"2878",13,"11/12/2023","ID900.226001697731","bluegill",35,91,10.2,"n","n","n","occ13",1
"2879",13,"11/12/2023","ID900.226001697719","bluegill",35,92,11.3,"n","n","n","occ13",1
"2880",13,"11/12/2023","ID900.226001697784","bluegill",35,141,47.2,"n","n","n","occ13",1
"2881",13,"11/12/2023","ID900.226001697756","bluegill",35,87,9.9,"n","n","n","occ13",1
"2882",13,"11/12/2023","ID900.226001697770","bluegill",35,100,14.6,"n","n","n","occ13",1
"2883",13,"11/12/2023","ID900.226001697797","bluegill",36,115,22.9,"n","n","n","occ13",1
"2884",13,"11/12/2023","ID900.226001697711","bluegill",42,86,8.9,"n","n","n","occ13",1
"2885",13,"11/12/2023","ID900.226001697765","bluegill",42,106,18.3,"n","n","n","occ13",1
"2886",1,"10/31/2020","ID900.226001167979","striped_jumprock",4,166,39,"n","n","n","occ1",0.579998212872621
"2887",1,"10/31/2020","ID900.226001167953","striped_jumprock",6,156,37,"n","n","n","occ1",1
"2888",1,"11/04/2020","ID900.226001167979","striped_jumprock",11,166,38.4,"y","n","n","occ1",0.527769045204774
"2889",1,"11/04/2020","ID900.226001167848","striped_jumprock",12,150,36.9,"n","n","n","occ1",1
"2890",1,"11/04/2020","ID900.226001167806","striped_jumprock",13,198,84.8,"n","n","n","occ1",0.940466156049631
"2891",1,"11/04/2020","ID900.226001167870","striped_jumprock",13,189,67.2,"n","n","n","occ1",1
"2892",1,"11/08/2020","ID900.226001167768","striped_jumprock",37,163,44.3,"n","n","n","occ1",1
"2893",2,"02/06/2021","ID900.226001167746","striped_jumprock",10,173,48.5,"n","n","n","occ2",1
"2894",2,"02/06/2021","ID900.226001698489","striped_jumprock",15,147,26.6,"n","n","n","occ2",1
"2895",2,"02/06/2021","ID900.226001698424","striped_jumprock",15,150,30.4,"n","n","n","occ2",1
"2896",2,"02/06/2021","ID900.226001698450","striped_jumprock",23,164,40.3,"n","n","n","occ2",1
"2897",3,"05/15/2021","ID900.226001698543","striped_jumprock",4,152,41.1,"n","n","n","occ3",1
"2898",3,"05/15/2021","ID900.226001698321","striped_jumprock",10,175,65.4,"n","n","n","occ3",1
